review_id,source_name,source_event_id,source_url,owner_username,caption,description_short,description_long,validation_status,validation_reasons,confidence_score,start_datetime,venue_name_raw,route,_raw_caption_ai_text,raw_model_text,created_at,thumbnail_url,stored_image_url,image_status ,image_storage_path,image_error
rev_1771793759022_anrzk60q,instagram,3835528786003246473,https://www.instagram.com/p/DU6iRv_gj2J/,thosewhodance__,"OPEN CALL — THAT PARTY! × CITY OF DANCE

Lisbon artists, we’re expanding the field.

After four powerful editions of CITY OF DANCE, where dancers of all styles improvised with our DJs and OTROS choreographers, we’re opening the circle wider.

Each THAT PARTY! now begins with a one-hour live improvisation inside our OTROS studio — dancers and visual artists co-creating in real time before the dancefloor ignites.

We’re inviting painters, photographers, designers, video artists and interdisciplinary creators to generate work from live movement.

Selected artists enter the field, stay for the party, and step into the ecosystem.

Applications in bio.
Enter the field.",Open call for Lisbon artists to join a live improvisation and co-creation event with dancers and visual artists.,"Lisbon artists are invited to participate in THAT PARTY! × CITY OF DANCE, expanding the creative field beyond dancers to include painters, photographers, designers, video artists, and interdisciplinary creators. Each event starts with a one-hour live improvisation session inside the OTROS studio followed by a dance party. Selected artists generate work from live movement and join the ecosystem. Applications available via link in bio.",fail,missing_or_invalid_start_datetime,0.85,,OTROS Studio,needs_review,,,2026-02-22T20:55:59.022Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_630071898_17924257374229915_31077_1771793760957_dy7xf9.jpg,stored,inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_630071898_17924257374229915_31077_1771793760957_dy7xf9.jpg,
rev_1771793780583_utqz9r5l,instagram,3836152147507066466,https://www.instagram.com/p/DU8wA2ogrZi/,thosewhodance__,"First time with us. A true sound pioneer.
This Saturday night.

We asked @jennifercardini about music - nothing else.

Come celebrate their birthday on the dancefloor.

Tickets in bio.",Celebrate a true sound pioneer's birthday on the dancefloor this Saturday night.,Join us this Saturday night for a special music event featuring the true sound pioneer Jennifer Cardini. We asked her about music - nothing else. Come celebrate her birthday on the dancefloor. Tickets available in bio.,fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:56:20.583Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_632335958_17924359440229915_33954_1771793782410_619kcj.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_632335958_17924359440229915_33954_1771793782410_619kcj.jpg,
rev_1771793788146_5ldrtl42,instagram,3830352956029577031,https://www.instagram.com/p/DUoJbgsgqdH/,thosewhodance__,"THOSE WHO DANCE
present
THAT PARTY!

Our purest idea of what a party should be. No spectators. Only creators.

The legendary Jen Cardini celebrates their birthday with a long, special set, joined by Alfonsvs and Kierastoboy.

The night opens with CITY OF DANCE — a one-hour live improvisation where dancers and visual artists co-create in real time before the dancefloor ignites.
 
Tickets and artist applications in bio.

Enter the field.
This is THAT PARTY!","A creative party experience featuring Jen Cardini's birthday set with Alfonsvs and Kierastoboy, plus CITY OF DANCE live improvisation.","THOSE WHO DANCE present THAT PARTY! Our purest idea of what a party should be. No spectators, only creators. The legendary Jen Cardini celebrates their birthday with a long, special set, joined by Alfonsvs and Kierastoboy. The night opens with CITY OF DANCE — a one-hour live improvisation where dancers and visual artists co-create in real time before the dancefloor ignites. Tickets and artist applications available in bio.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:56:28.147Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_feis1-1_fna_fbcdn_net_v_t51_2885-15_626274110_17923352862229915_846895_1771793790286_5xuu5f.jpg,stored,inbox/instagram_feis1-1_fna_fbcdn_net_v_t51_2885-15_626274110_17923352862229915_846895_1771793790286_5xuu5f.jpg,
rev_1771793797375_kbg2bz5a,instagram,3833799327068468435,https://www.instagram.com/p/DU0ZCz2DDTT/,teatromariamatos,"É já amanhã que o Teatro Maria Matos vai receber esta dupla 👏👏👏👏👏👏👏👏👏👏👏👏

Rui Reininho e Samuel Úria na quarta edição do projecto ""Conta-me uma Canção"". 

Espectáculo esgotado 📌","Concerto com Rui Reininho e Samuel Úria na quarta edição do projecto ""Conta-me uma Canção"".","O Teatro Maria Matos vai receber Rui Reininho e Samuel Úria para a quarta edição do projecto ""Conta-me uma Canção"". Espectáculo esgotado.",fail,missing_or_invalid_start_datetime,0.9,,Teatro Maria Matos,needs_review,,,2026-02-22T20:56:37.375Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-1_cdninstagram_com_v_t39_30808-6_636368576_1193677066086887_382796_1771793799210_hvccan.jpg,stored,inbox/scontent-ord5-1_cdninstagram_com_v_t39_30808-6_636368576_1193677066086887_382796_1771793799210_hvccan.jpg,
rev_1771793812533_lyx0hfkh,instagram,3833701596161492910,https://www.instagram.com/p/DU0C0o2Dceu/,cinemaideal,"PRIMEIRA PESSOA DO PLURAL de Sandro Aguilar, estreia quinta 19 Fevereiro
Quinta, 21:15 Sessão Especial com a presença do realizador e Albano Jerónimo e Isabel Abreu","Sessão Especial com presença do realizador Sandro Aguilar, Albano Jerónimo e Isabel Abreu","Estreia do filme 'PRIMEIRA PESSOA DO PLURAL' de Sandro Aguilar. Sessão Especial na quinta-feira, 19 de fevereiro, às 21:15, com a presença do realizador e dos atores Albano Jerónimo e Isabel Abreu.",fail,missing_venue_name_raw,0.95,2024-02-19 21:15:00,,needs_review,,,2026-02-22T20:56:52.533Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_630211727_18557994178063820_33780_1771793814232_lnfb4g.jpg,stored,inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_630211727_18557994178063820_33780_1771793814232_lnfb4g.jpg,
rev_1771793841631_3wur5jvk,instagram,3838146958498494061,https://www.instagram.com/p/DVD1lLJDHZt/,fabricabracodeprata,"Agenda Fevereiro/Março na Fábrica 🌿

@gira.coletivo 
@espacobaiao 
@os_impromix 
@upinternacional 
@vacubalisboa 
@julioresende.piano 
@micktrovoada 
@blacktotallx 
@anamargaridaprado 
@beijaflorlisbon 
@feira_mediterranea 
@corotravessia 
@ficaimigrante 
@sarapatelsession 
@storytellinglisboa 
@swingnsmile 
@lusafritude 
@tradballs
@anthropos.ac 
@vasco.gato 
@msued.bandoneon 
@neil_a_fernandes 
@afeiradofarol 
@nicoleeitner 
@projetoazul.musica 
@feriacultural_latinoamericana 
@kahdaviid 
@humansbeforeborders 
@orquestrametropolitanadelisboa 
@bailinhoqueer 
@luciaechague 
@mariabonitafestival 
@radiobarraka 
@teatromelambelambe 
@livrarialulendo 
@indi_mateta 
@amarianaguimaraes 
@mariajoaomusic 
@joaofarinhamusic 
@raulmisturada 
@barbaraeugeniaoficial","Agenda cultural de música, arte e eventos diversos na Fábrica em Fevereiro e Março.","Agenda detalhada para os meses de Fevereiro e Março na Fábrica incluindo performances, música, teatro, workshops e eventos culturais em colaboração com diversos artistas e coletivos.",fail,missing_or_invalid_start_datetime,0.9,,Fábrica,needs_review,,,2026-02-22T20:57:21.632Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-1_cdninstagram_com_v_t51_2885-15_641729389_18042891236720448_41391_1771793843047_ye5zp7.jpg,stored,inbox/scontent-atl3-1_cdninstagram_com_v_t51_2885-15_641729389_18042891236720448_41391_1771793843047_ye5zp7.jpg,
rev_1771793847412_cc0qgmw2,instagram,3836905924409998113,https://www.instagram.com/p/DU_bZwFDLsh/,violetakaviolet,"ANGEL is upon us! here is some useful info, a sneak peek and some important @djflight content at the end 👼
see u at @arrozestudios this saturday from 5pm - bring your most comfy shoes cause both rooms will be booming with bass (you’ll wanna  d a n c e)
some cheaper 🎫🎫🎫 still available online via RA",Music event with DJ Flight at Arroz Studios on Saturday from 5pm,"ANGEL music event happening this Saturday from 5pm at Arroz Studios featuring DJ Flight. Both rooms will be booming with bass, so bring your most comfy shoes to dance. Cheaper tickets are still available online via RA.",fail,missing_or_invalid_start_datetime,0.9,,Arroz Studios,needs_review,,,2026-02-22T20:57:27.412Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_fmem1-1_fna_fbcdn_net_v_t51_2885-15_639722125_18568386898005777_729364_1771793849192_0xd5ip.jpg,stored,inbox/instagram_fmem1-1_fna_fbcdn_net_v_t51_2885-15_639722125_18568386898005777_729364_1771793849192_0xd5ip.jpg,
rev_1771793869595_otnxqd5b,instagram,3836174639983010554,https://www.instagram.com/p/DU81IKYjKL6/,fabricabracodeprata,"Esta sexta, das 21h às 02h! 

Black total leva o icónico soul train para Lisboa 
Leve seu par, seu passo, seu fato e apanhe o train
 
Bilhetes via shotgun

#soultrain #somosfbp","Evento Soul Train em Lisboa, das 21h às 02h.","Esta sexta-feira, das 21h às 02h, o evento Black total leva o icónico Soul Train para Lisboa. Leve seu par, seu passo, seu fato e apanhe o train. Bilhetes via shotgun.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:57:49.596Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_631688135_1977681883151473_188571_1771793870937_fkup6z.jpg,stored,inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_631688135_1977681883151473_188571_1771793870937_fkup6z.jpg,
rev_1771793883821_9ag2nazx,instagram,3835962489108491809,https://www.instagram.com/p/DU8E49fCO4h/,teatromariamatos,"📌 Atenção, atenção! Sessão extra! 

Dia 28 de Fevereiro, antes de partir em digressão pelo país, “O Figurante” vai ter uma sessão extra, às 18h 💫 

Bilhetes disponíveis na Ticketline e locais habituais 

@mateusolanooficial",Sessão extra do espetáculo 'O Figurante' no dia 28 de Fevereiro às 18h.,"Antes de partir em digressão pelo país, o espetáculo 'O Figurante' terá uma sessão extra no dia 28 de Fevereiro às 18h. Bilhetes disponíveis na Ticketline e locais habituais.",fail,missing_venue_name_raw,0.95,2024-02-28 18:00:00,,needs_review,,,2026-02-22T20:58:03.821Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-sjc3-1_cdninstagram_com_v_t51_2885-15_632393427_18095362322293434_20094_1771793885861_t1h82c.jpg,stored,inbox/scontent-sjc3-1_cdninstagram_com_v_t51_2885-15_632393427_18095362322293434_20094_1771793885861_t1h82c.jpg,
rev_1771793891117_61erg08s,instagram,3838091653647514299,https://www.instagram.com/p/DVDpAYfDTq7/,villageundergroundlisboa,"Hoje, a Ressaca de Carnaval fica a cargo do bloco artivista Colombina Clandestina. A partir das 15h, a Esplanada torna-se palco para um prolongamento feliz do Carnaval, num ambiente de festa aberta, batucada, irreverência e participação colectiva. 

 #ColombinaClandestina #RessacaDeCarnaval #VillageUndergroundLisboa #VUL #CultureContainers",Ressaca de Carnaval com o bloco artivista Colombina Clandestina a partir das 15h na Esplanada.,"Hoje, a Ressaca de Carnaval fica a cargo do bloco artivista Colombina Clandestina. A partir das 15h, a Esplanada torna-se palco para um prolongamento feliz do Carnaval, num ambiente de festa aberta, batucada, irreverência e participação colectiva.",fail,missing_or_invalid_start_datetime,0.95,,Esplanada,needs_review,,,2026-02-22T20:58:11.117Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_640497069_18566158024057474_48953_1771793892735_xq80wa.jpg,stored,inbox/scontent-iad3-1_cdninstagram_com_v_t51_2885-15_640497069_18566158024057474_48953_1771793892735_xq80wa.jpg,
rev_1771793911235_nyhqmd6a,instagram,3836842033080459353,https://www.instagram.com/p/DU_M4ApDGBZ/,teatromariamatos,"🎼 ALMA LÍRICA BRASILEIRA 🎼

👉 Dia 14 de Abril, no Maria Matos. 

🎤 A cantora Mônica Salmaso juntou-se ao pianista Nelson Ayres e ao flautista e saxofonista Teco Cardoso no álbum chamado “Alma Lírica Brasileira”.

O espectáculo é uma viagem elegante por obras de Tom Jobim, Vinicius de Moraes, Dorival Caymmi, Edu Lobo, Chico Buarque, José Miguel Wisnik, Carlos Lyra e as composições jazzísticas do próprio Nelson Ayres. 

🎟️ Bilhetes disponíveis na Ticketline e locais habituais",Concerto da cantora Mônica Salmaso com Nelson Ayres e Teco Cardoso no Maria Matos.,"O espectáculo ‘Alma Lírica Brasileira’ apresenta Mônica Salmaso (cantora), Nelson Ayres (pianista) e Teco Cardoso (flauta e saxofone) numa viagem elegante por obras de Tom Jobim, Vinicius de Moraes, Dorival Caymmi, Edu Lobo, Chico Buarque, José Miguel Wisnik, Carlos Lyra e composições jazzísticas do próprio Nelson Ayres.",fail,missing_or_invalid_start_datetime,0.95,,Maria Matos,needs_review,,,2026-02-22T20:58:31.235Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t39_30808-6_640063221_1197040829083844_820452_1771793912807_h2cwco.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t39_30808-6_640063221_1197040829083844_820452_1771793912807_h2cwco.jpg,
rev_1771793924436_vfxn01zl,instagram,3836737906044401974,https://www.instagram.com/p/DU-1MwyDXk2/,villageundergroundlisboa,"Hoje, a SUPERLATIVO by Super Bock convida a WarinD Records para o Club do VUL.  Em estreia nacional, WarinD lidera o showcase da sua editora, com o seu Techno Industrial e Schranz de assinatura própria. A completar o cartaz, Madson Carpenter, co-fundador da Riktus, imprime a velocidade com o seu Fast-Techno e FRANCO, conhecido pela sonoridade crua e refinada, com raízes partilhadas no Hardgroove. Entre as 23h e as 06h.

#SUPERLATIVObySuperBock #WarinDRecords #VillageUndergroundLisboa #VUL #CultureContainers","Showcase da WarinD Records com WarinD, Madson Carpenter e FRANCO no Village Underground Lisboa.","Hoje, a SUPERLATIVO by Super Bock convida a WarinD Records para o Club do VUL. Em estreia nacional, WarinD lidera o showcase da sua editora, com Techno Industrial e Schranz. Madson Carpenter, co-fundador da Riktus, apresenta Fast-Techno e FRANCO traz a sonoridade crua e refinada do Hardgroove. O evento decorre entre as 23h e as 06h no Village Underground Lisboa.",fail,missing_or_invalid_start_datetime,0.95,,Village Underground Lisboa,needs_review,,,2026-02-22T20:58:44.436Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_640382299_18565742545057474_65119_1771793925882_mfelgn.jpg,stored,inbox/scontent-lga3-3_cdninstagram_com_v_t51_2885-15_640382299_18565742545057474_65119_1771793925882_mfelgn.jpg,
rev_1771793932331_k1t3narv,instagram,3838237803960652186,https://www.instagram.com/p/DVEKPJkjNGa/,hotclubedeportugal,"Participação dos alunos da escola do Hot Clube na terceira edição do Jazzul - Encontro de Escolas de Jazz ao Sul, dinamizada pela @caprichosetubalense 

Combo do prof. João Carreiro, com 
@saraffelix_ - saxofone
Manuel Rodrigues - guitarra
Diogo Rocha - bateria
João Carreiro - piano","Participação dos alunos da escola do Hot Clube na terceira edição do Jazzul, dinamizada pela Caprichos Setubalense.","Participação dos alunos da escola do Hot Clube na terceira edição do Jazzul - Encontro de Escolas de Jazz ao Sul, dinamizada pela @caprichosetubalense. Combo do prof. João Carreiro com Sara Félix no saxofone, Manuel Rodrigues na guitarra, Diogo Rocha na bateria e João Carreiro no piano.",fail,missing_or_invalid_start_datetime,0.85,,Caprichos Setubalense,needs_review,,,2026-02-22T20:58:52.331Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/instagram_fsac1-1_fna_fbcdn_net_v_t51_2885-15_640974153_18325643833247208_808609_1771793934105_d9gsej.jpg,stored,inbox/instagram_fsac1-1_fna_fbcdn_net_v_t51_2885-15_640974153_18325643833247208_808609_1771793934105_d9gsej.jpg,
rev_1771793946842_fdhnhqrx,instagram,3833944756708151063,https://www.instagram.com/p/DU06HFwD48X/,artcore_records,"Lisbon, we don’t take first editions lightly 🥷🖤

For this night with @brunchlisboa and @neopopfestival, we’ve curated a lineup that reflects what our ARTCORE family stands for — contrast, intensity, emotion, and edge. 
ARTCORE invites:
@indirapaganotto  @giorgia_angiuli 
@marhu.music 
@stehmusic  @valentinodj_official  
To our warriors in Lisboa: let’s set a new standard for this debut🌹⚔️",A curated lineup event in Lisbon hosted by ARTCORE featuring various DJs.,"For this night with Brunch Lisboa and Neopop Festival, ARTCORE has curated a lineup reflecting contrast, intensity, emotion, and edge. Performers include Indira Paganotto, Giorgia Angiuli, Marhu, Steh, and Valentino DJ. It's a debut event aiming to set a new standard in Lisbon.",fail,missing_or_invalid_start_datetime,0.9,,Lisbon Venues (Brunch Lisboa and Neopop Festival),needs_review,,,2026-02-22T20:59:06.842Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-sjc3-1_cdninstagram_com_v_t51_2885-15_631047420_18080962934582678_32565_1771793949017_t3chp2.jpg,stored,inbox/scontent-sjc3-1_cdninstagram_com_v_t51_2885-15_631047420_18080962934582678_32565_1771793949017_t3chp2.jpg,
rev_1771793959878_18ytvb2r,instagram,3836600576428065393,https://www.instagram.com/p/DU-V-WnDcJx/,cinemaideal,PRIMEIRA PESSOA DO PLURAL : sessão esgotada na noite de estreia : esta semana 14:00 sexta sábado quarta; 21:15 quinta segunda terça,sessão esgotada na noite de estreia,"Sessão esgotada na noite de estreia do evento PRIMEIRA PESSOA DO PLURAL. Programação desta semana com sessões às 14:00 nas sextas, sábados e quartas; e às 21:15 nas quintas, segundas e terças.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:59:19.878Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639820876_18560660191063820_68877_1771793961457_b2lorw.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t51_2885-15_639820876_18560660191063820_68877_1771793961457_b2lorw.jpg,
rev_1771793967065_9mqg6vng,instagram,3835372091713821924,https://www.instagram.com/p/DU5-pjEDJzk/,fabricabracodeprata,"O programa da 7° semana do festival permanente de lisboa está entregue! Escolham o dia e apareçam no museu popular das artes vivas da Fábrica Braço de Prata.
Os bilhetes estão disponíveis online, no nosso site ou à porta. Esperamo-vos por cá!

#somosfbp #lisboa #marvila #cultura #culturainquieta",Festival Permanente de Lisboa no Museu Popular das Artes Vivas da Fábrica Braço de Prata.,"O programa da 7° semana do festival permanente de lisboa está entregue! Escolham o dia e apareçam no museu popular das artes vivas da Fábrica Braço de Prata. Os bilhetes estão disponíveis online, no nosso site ou à porta. Esperamo-vos por cá!",fail,missing_or_invalid_start_datetime,0.9,,Museu Popular das Artes Vivas da Fábrica Braço de Prata,needs_review,,,2026-02-22T20:59:27.065Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_639515537_18042483557720448_22902_1771793968569_9rjxr3.jpg,stored,inbox/scontent-iad3-2_cdninstagram_com_v_t51_2885-15_639515537_18042483557720448_22902_1771793968569_9rjxr3.jpg,
rev_1771793975931_padieu40,instagram,3837487750140779820,https://www.instagram.com/p/DVBfsbhDd0s/,villageundergroundlisboa,"Esta noite, OneLifeOneChance e ESN Lisboa apresentam The Welcome Show, o arranque oficial do semestre para receber quem vem descobrir Lisboa: estudantes Erasmus, curiosos e party people. A tomar conta da pista, Tommasino e Augusto, entre as 23h e as 06h.

#OneLifeOneChance #ESNLisboa #TheWelcomeShow #VUL #CultureContainers","Arranque oficial do semestre para receber estudantes Erasmus, curiosos e party people.","OneLifeOneChance e ESN Lisboa apresentam The Welcome Show, o arranque oficial do semestre para receber quem vem descobrir Lisboa: estudantes Erasmus, curiosos e party people. Evento com música a partir das 23h até às 06h, com Tommasino e Augusto a animar a pista.",fail,missing_or_invalid_start_datetime,0.95,,VUL / Culture Containers,needs_review,,,2026-02-22T20:59:35.931Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-atl3-3_cdninstagram_com_v_t39_30808-6_640037067_1232347059090367_229475_1771793977754_od7gcr.jpg,stored,inbox/scontent-atl3-3_cdninstagram_com_v_t39_30808-6_640037067_1232347059090367_229475_1771793977754_od7gcr.jpg,
rev_1771793990558_g5fcwyz2,instagram,3834492185647854139,https://www.instagram.com/p/DU22lOrjTI7/,fcgulbenkian,"Ainda estamos aqui! Último dia para visitar a exposição «Complexo Brasil», até às 21:00 💚 💛

📸 @ppinaphoto","Último dia para visitar a exposição «Complexo Brasil», até às 21:00","Hoje é o último dia para visitar a exposição «Complexo Brasil». A exposição ficará aberta até às 21:00, aproveite para conhecer esta mostra cultural e artística.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:59:50.558Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_635525964_18562990537032167_29188_1771793992508_sn55b8.jpg,stored,inbox/scontent-ord5-1_cdninstagram_com_v_t51_2885-15_635525964_18562990537032167_29188_1771793992508_sn55b8.jpg,
rev_1771793996891_z57ldgys,instagram,3836684490861526708,https://www.instagram.com/p/DU-pDeBDT60/,cinemaideal,"This week-end, Sentimental Value with English Subtitles 
Este fim de semana, Valor Sentimental em duas sessões só com Legendas em Inglês",Screening of Sentimental Value with English subtitles,"This weekend, the film Sentimental Value will be shown in two sessions with English subtitles.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.9,,,needs_review,,,2026-02-22T20:59:56.891Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-mia3-3_cdninstagram_com_v_t51_2885-15_639516773_18560681659063820_89512_1771793998940_0qbr0t.jpg,stored,inbox/scontent-mia3-3_cdninstagram_com_v_t51_2885-15_639516773_18560681659063820_89512_1771793998940_0qbr0t.jpg,
rev_1771794013339_oy7mwriu,instagram,3833371962354030609,https://www.instagram.com/p/DUy331cDdgR/,fcgulbenkian,"A curadora @milenabrittoaround destaca as três colagens da série “Atualizações traumáticas de Debret” que integram a exposição “Complexo Brasil”, criadas pela artista maranhense de origem indígena @indiiloru. 

Iniciada em 2020, esta série tem como base as obras do artista francês Jean-Baptiste Debret para a famosa publicação “Viagem Pitoresca e Histórica ao Brasil” (1834-1839), também apresentadas na exposição.

A exposição continua até terça, dia 17,e encerra todos os dias às 21:00!",Exposição com colagens da série “Atualizações traumáticas de Debret” e obras de Jean-Baptiste Debret.,"A exposição “Complexo Brasil” apresenta obras da série “Atualizações traumáticas de Debret”, criadas pela artista maranhense de origem indígena Indiiloru, baseadas nas obras do artista francês Jean-Baptiste Debret para a publicação “Viagem Pitoresca e Histórica ao Brasil” (1834-1839). A exposição vai até terça-feira, dia 17, encerrando diariamente às 21:00.",fail,missing_or_invalid_start_datetime|missing_venue_name_raw,0.95,,,needs_review,,,2026-02-22T21:00:13.340Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-hou1-1_cdninstagram_com_v_t51_2885-15_633746797_18562719133032167_10673_1771794015259_60dwgl.jpg,stored,inbox/scontent-hou1-1_cdninstagram_com_v_t51_2885-15_633746797_18562719133032167_10673_1771794015259_60dwgl.jpg,
rev_1771794038350_vosn7fs2,instagram,3834487479596494367,https://www.instagram.com/p/DU21gv1CC4f/,arrozestudios,"ANGEL regressa no Arroz Estúdios, para um evento diurno e wholesome com duas salas e um clássico da cena mundial, @djflight (UK / @eq50dnb / @metalheadzmusic) uma verdadeira Gigante, tanto na vida como nos pratos. 

A queen angelita Mix’Elle acompanha na sala dnb e Violet faz um b2b com uma das suas, nossas DJs fav - @sound.preta 🫂 Na sala @quanticaonline temos uma constelação de estrelas brilhantes da comunidade artística: @slowmo.mike @e.l.bango @_princesa.da.madrugada_  @wugorila 🤗

Já passaram 7 meses desde que o nosso ninho de Bass Girlies e Luzes Rosa adormeceu por uns tempos em solidariedade (e luto, para sermos sinceras) com a sua antiga casa, o Planeta Manas. 

Mas as residentes Mix’Elle mix_elle_the_real_one e Violet @violetakaviolet bem como as nossas queridas ravers, sentiram muito a falta das vibes infinitas, do amor palpável e da música sub-heavy. 

Junta-te a nós para celebrar este regresso aos breaks malucos num ambiente inclusivo, fofo e revolucionário. Muitos dos sets serão transmitidos ao vivo pela Rádio Quântica para que não haja fomo mesmo que estejam longe de Lisboa ou simplesmente queiram ficar em casa.  
Se neste momento da tua vida não puderes comprar bilhete, envia uma mensagem direta para @quanticaonline no Insta para entrar na lista de solidariedade. Temos algumas vagas disponíveis, por favor sejam atenciosas para que quem realmente precisa possa utilizar <3

Lembramos que a ANGEL é um evento para todas as pessoas mas criado a pensar nas girlies e nas manas - priorizamos a solidariedade e a paz - nenhum tipo de discriminação tem lugar aqui ✊
 🕔 17h → 23h 🎫 Bilhetes no link do perfil da @violetakaviolet + @arrozestudios

A Arroz Estúdios é uma associação cultural sem fins lucrativos, portanto, é necessário inscrever-se legalmente para ter acesso ao espaço.
OPÇÃO DIÁRIA (uma vez): €2
OPÇÃO (acesso por um ano): €5
-
Arroz Estúdios is a non-profit cultural association, therefore a membership registration is legally required to access the venue.
DAILY OPTION (one-time): €2
ANNUAL MEMBERSHIP (one year access): €5","Evento diurno com música dnb e breaks no Arroz Estúdios, incluindo DJ Flight (UK) e DJs locais.","ANGEL regressa no Arroz Estúdios para um evento diurno e wholesome com duas salas e um clássico da cena mundial, DJ Flight (UK). A queen angelita Mix’Elle acompanha na sala dnb e Violet faz b2b com a DJ Sound Preta. Na sala Quantica temos nomes da comunidade artística como Slowmo Mike, E.L Bango, Princesa da Madrugada e Wugorila. O evento celebra o regresso aos breaks num ambiente inclusivo, transmitido ao vivo pela Rádio Quântica. Bilhetes disponíveis e opções solidárias para quem não puder comprar. Associação cultural sem fins lucrativos, com necessidade de inscrição para acesso.",fail,missing_or_invalid_start_datetime,0.95,,Arroz Estúdios,needs_review,,,2026-02-22T21:00:38.350Z,,https://eeuushrvobugaehmwnyb.supabase.co/storage/v1/object/public/event-images/inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_631195834_18260957173290058_36421_1771794039924_8z8amv.jpg,stored,inbox/scontent-ord5-3_cdninstagram_com_v_t51_2885-15_631195834_18260957173290058_36421_1771794039924_8z8amv.jpg,
